episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_total,policy_reward_mean,timesteps_this_iter,info,done,timesteps_total,experiment_id,date,timestamp,training_iteration,time_this_iter_s,time_total_s,pid,hostname,node_ip,config
nan,nan,nan,nan,0,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 112500, 'num_steps_trained': 28704000, 'num_steps_sampled': 450000, 'sample_time_ms': 12.121, 'replay_time_ms': 29.684, 'grad_time_ms': 13.418, 'update_time_ms': 10.108, 'opt_peak_throughput': 19078.772, 'opt_samples': 256.0}",False,450000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_15-51-23,1538286683,450,16.559942960739136,8689.752281188965,14903,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
nan,nan,nan,nan,0,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 112750, 'num_steps_trained': 28768000, 'num_steps_sampled': 451000, 'sample_time_ms': 9.58, 'replay_time_ms': 26.517, 'grad_time_ms': 14.278, 'update_time_ms': 16.428, 'opt_peak_throughput': 17929.943, 'opt_samples': 256.0}",False,451000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_15-51-40,1538286700,451,16.76406192779541,8706.51634311676,14903,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
nan,nan,nan,nan,0,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 113000, 'num_steps_trained': 28832000, 'num_steps_sampled': 452000, 'sample_time_ms': 13.493, 'replay_time_ms': 23.372, 'grad_time_ms': 13.255, 'update_time_ms': 9.601, 'opt_peak_throughput': 19313.675, 'opt_samples': 256.0}",False,452000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_15-51-55,1538286715,452,15.985846042633057,8722.502189159393,14903,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
13.77534489645492,12.942407781848022,13.444073431492482,1000.0,4,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 113250, 'num_steps_trained': 28896000, 'num_steps_sampled': 453000, 'sample_time_ms': 9.811, 'replay_time_ms': 24.325, 'grad_time_ms': 13.454, 'update_time_ms': 12.503, 'opt_peak_throughput': 19027.618, 'opt_samples': 256.0}",False,453000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_15-52-11,1538286731,453,15.79578709602356,8738.297976255417,14903,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
nan,nan,nan,nan,0,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 113500, 'num_steps_trained': 28960000, 'num_steps_sampled': 454000, 'sample_time_ms': 7.56, 'replay_time_ms': 28.448, 'grad_time_ms': 14.557, 'update_time_ms': 19.417, 'opt_peak_throughput': 17586.296, 'opt_samples': 256.0}",False,454000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_15-52-32,1538286752,454,20.53128981590271,8758.82926607132,14903,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
nan,nan,nan,nan,0,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 113750, 'num_steps_trained': 29024000, 'num_steps_sampled': 455000, 'sample_time_ms': 9.285, 'replay_time_ms': 23.529, 'grad_time_ms': 13.536, 'update_time_ms': 12.432, 'opt_peak_throughput': 18912.429, 'opt_samples': 256.0}",False,455000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_15-52-48,1538286768,455,16.11962890625,8774.94889497757,14903,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
nan,nan,nan,nan,0,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 114000, 'num_steps_trained': 29088000, 'num_steps_sampled': 456000, 'sample_time_ms': 9.972, 'replay_time_ms': 26.099, 'grad_time_ms': 15.072, 'update_time_ms': 12.607, 'opt_peak_throughput': 16985.662, 'opt_samples': 256.0}",False,456000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_15-53-04,1538286784,456,16.372344255447388,8791.321239233017,14903,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
14.00088258111435,12.214224941219083,13.432015190685641,1000.0,4,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 114250, 'num_steps_trained': 29152000, 'num_steps_sampled': 457000, 'sample_time_ms': 12.664, 'replay_time_ms': 24.23, 'grad_time_ms': 14.958, 'update_time_ms': 19.507, 'opt_peak_throughput': 17114.287, 'opt_samples': 256.0}",False,457000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_15-53-20,1538286800,457,15.451248168945312,8806.772487401962,14903,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
nan,nan,nan,nan,0,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 114500, 'num_steps_trained': 29216000, 'num_steps_sampled': 458000, 'sample_time_ms': 10.068, 'replay_time_ms': 25.128, 'grad_time_ms': 14.333, 'update_time_ms': 15.186, 'opt_peak_throughput': 17861.373, 'opt_samples': 256.0}",False,458000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_15-53-37,1538286817,458,17.048928022384644,8823.821415424347,14903,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
nan,nan,nan,nan,0,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 114750, 'num_steps_trained': 29280000, 'num_steps_sampled': 459000, 'sample_time_ms': 7.357, 'replay_time_ms': 24.942, 'grad_time_ms': 13.749, 'update_time_ms': 15.265, 'opt_peak_throughput': 18619.434, 'opt_samples': 256.0}",False,459000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_15-53-54,1538286834,459,16.69911766052246,8840.52053308487,14903,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
nan,nan,nan,nan,0,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 115000, 'num_steps_trained': 29344000, 'num_steps_sampled': 460000, 'sample_time_ms': 10.571, 'replay_time_ms': 23.659, 'grad_time_ms': 13.764, 'update_time_ms': 12.257, 'opt_peak_throughput': 18598.858, 'opt_samples': 256.0}",False,460000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_15-54-10,1538286850,460,16.136207103729248,8856.656740188599,14903,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
