episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_total,policy_reward_mean,timesteps_this_iter,info,done,timesteps_total,experiment_id,date,timestamp,training_iteration,time_this_iter_s,time_total_s,pid,hostname,node_ip,config
nan,nan,nan,nan,0,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 26500, 'num_steps_trained': 6688000, 'num_steps_sampled': 106000, 'sample_time_ms': 9.431, 'replay_time_ms': 24.672, 'grad_time_ms': 13.745, 'update_time_ms': 15.803, 'opt_peak_throughput': 18624.731, 'opt_samples': 256.0}",False,106000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_13-48-57,1538279337,106,19.97968888282776,1775.1878089904785,13287,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
nan,nan,nan,nan,0,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 26750, 'num_steps_trained': 6752000, 'num_steps_sampled': 107000, 'sample_time_ms': 10.032, 'replay_time_ms': 29.691, 'grad_time_ms': 16.168, 'update_time_ms': 19.909, 'opt_peak_throughput': 15834.191, 'opt_samples': 256.0}",False,107000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_13-49-14,1538279354,107,17.09891676902771,1792.2867257595062,13287,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
8417.534603040687,15.781085842772008,2116.648570040329,1000.0,4,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 27000, 'num_steps_trained': 6816000, 'num_steps_sampled': 108000, 'sample_time_ms': 12.406, 'replay_time_ms': 23.951, 'grad_time_ms': 14.96, 'update_time_ms': 14.163, 'opt_peak_throughput': 17112.051, 'opt_samples': 256.0}",False,108000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_13-49-32,1538279372,108,17.85056781768799,1810.1372935771942,13287,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
nan,nan,nan,nan,0,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 27250, 'num_steps_trained': 6880000, 'num_steps_sampled': 109000, 'sample_time_ms': 10.616, 'replay_time_ms': 24.333, 'grad_time_ms': 14.946, 'update_time_ms': 17.785, 'opt_peak_throughput': 17128.402, 'opt_samples': 256.0}",False,109000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_13-49-50,1538279390,109,17.799237728118896,1827.936531305313,13287,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
nan,nan,nan,nan,0,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 27500, 'num_steps_trained': 6944000, 'num_steps_sampled': 110000, 'sample_time_ms': 11.504, 'replay_time_ms': 25.712, 'grad_time_ms': 14.656, 'update_time_ms': 13.87, 'opt_peak_throughput': 17467.254, 'opt_samples': 256.0}",False,110000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_13-50-08,1538279408,110,18.34560513496399,1846.282136440277,13287,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
nan,nan,nan,nan,0,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 27750, 'num_steps_trained': 7008000, 'num_steps_sampled': 111000, 'sample_time_ms': 8.594, 'replay_time_ms': 24.044, 'grad_time_ms': 13.954, 'update_time_ms': 13.607, 'opt_peak_throughput': 18345.843, 'opt_samples': 256.0}",False,111000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_13-50-25,1538279425,111,16.671766996383667,1862.9539034366608,13287,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
16.63157612721525,14.818648007483544,15.745021448165602,1000.0,4,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 28000, 'num_steps_trained': 7072000, 'num_steps_sampled': 112000, 'sample_time_ms': 15.614, 'replay_time_ms': 25.264, 'grad_time_ms': 13.573, 'update_time_ms': 14.79, 'opt_peak_throughput': 18860.506, 'opt_samples': 256.0}",False,112000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_13-50-42,1538279442,112,16.935747146606445,1879.8896505832672,13287,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
nan,nan,nan,nan,0,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 28250, 'num_steps_trained': 7136000, 'num_steps_sampled': 113000, 'sample_time_ms': 13.23, 'replay_time_ms': 26.558, 'grad_time_ms': 14.544, 'update_time_ms': 13.596, 'opt_peak_throughput': 17601.777, 'opt_samples': 256.0}",False,113000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_13-51-00,1538279460,113,17.97992181777954,1897.8695724010468,13287,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
nan,nan,nan,nan,0,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 28500, 'num_steps_trained': 7200000, 'num_steps_sampled': 114000, 'sample_time_ms': 9.111, 'replay_time_ms': 25.515, 'grad_time_ms': 13.727, 'update_time_ms': 16.694, 'opt_peak_throughput': 18649.867, 'opt_samples': 256.0}",False,114000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_13-51-17,1538279477,114,16.91191029548645,1914.7814826965332,13287,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
nan,nan,nan,nan,0,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 28750, 'num_steps_trained': 7264000, 'num_steps_sampled': 115000, 'sample_time_ms': 8.897, 'replay_time_ms': 23.63, 'grad_time_ms': 13.611, 'update_time_ms': 12.683, 'opt_peak_throughput': 18808.67, 'opt_samples': 256.0}",False,115000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_13-51-34,1538279494,115,16.997397899627686,1931.778880596161,13287,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
17.273531005899386,14.085973620716992,15.413030166571144,1000.0,4,{},1000,"{'min_exploration': 0.0020000000000000018, 'max_exploration': 0.0020000000000000018, 'num_target_updates': 29000, 'num_steps_trained': 7328000, 'num_steps_sampled': 116000, 'sample_time_ms': 31.381, 'replay_time_ms': 25.165, 'grad_time_ms': 13.515, 'update_time_ms': 21.662, 'opt_peak_throughput': 18941.488, 'opt_samples': 256.0}",False,116000,9af1d79865e2478e8fdb6cffbd39ca40,2018-09-30_13-51-52,1538279512,116,17.912256956100464,1949.6911375522614,13287,9770L-142816-M.local,192.168.1.102,"{'gamma': 0.99, 'horizon': 1000, 'num_envs_per_worker': 1, 'num_workers': 4, 'sample_batch_size': 1, 'batch_mode': 'truncate_episodes', 'sample_async': False, 'observation_filter': 'NoFilter', 'clip_rewards': True, 'preprocessor_pref': 'deepmind', 'env_config': {}, 'env': 'my_env', 'model': {'use_lstm': False, 'max_seq_len': 20}, 'optimizer': {'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'sample_batch_size': 1, 'train_batch_size': 256, 'learning_starts': 1500}, 'tf_session_args': {'intra_op_parallelism_threads': 1, 'inter_op_parallelism_threads': 1, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'compress_observations': False, 'monitor': False, 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'actor_hiddens': [64, 64], 'actor_hidden_activation': 'relu', 'critic_hiddens': [64, 64], 'critic_hidden_activation': 'relu', 'n_step': 1, 'schedule_max_timesteps': 100000, 'timesteps_per_iteration': 1000, 'exploration_fraction': 0.1, 'exploration_final_eps': 0.02, 'noise_scale': 0.1, 'exploration_theta': 0.15, 'exploration_sigma': 0.2, 'target_network_update_freq': 0, 'tau': 0.002, 'buffer_size': 50000, 'prioritized_replay': True, 'prioritized_replay_alpha': 0.6, 'prioritized_replay_beta': 0.4, 'prioritized_replay_eps': 1e-06, 'actor_lr': 0.0001, 'critic_lr': 0.001, 'use_huber': False, 'huber_threshold': 1.0, 'l2_reg': 1e-06, 'grad_norm_clipping': None, 'learning_starts': 1500, 'train_batch_size': 256, 'gpu': False, 'num_gpus_per_worker': 0, 'num_cpus_per_worker': 1, 'optimizer_class': 'SyncReplayOptimizer', 'per_worker_exploration': False, 'worker_side_prioritization': False, 'min_iter_time_s': 1}"
